10 	0.846128932544 	0.859104309593 	0.848245666647 	0.849893655795 	0.853228388597 	0.85084314114475 	0.544362 	0.858824 	0.431825 	
25 	0.873528444895 	0.871005051417 	0.85198375768 	0.850754934508 	0.88974113224 	0.861818047125 	0.600149 	0.859013 	0.431784 	
50 	0.881133929909 	0.876624981279 	0.855011607009 	0.850667403025 	0.904830949528 	0.8658594803055 	0.649007 	0.858926 	0.43173 	
75 	0.884253738824 	0.880364311593 	0.779132329408 	0.852210357486 	0.91215660816 	0.84899018432775 	0.67583 	0.859868 	0.432656 	
100 	0.884791911661 	0.88059647599 	0.857410814055 	0.8516627061 	0.914639133002 	0.8686154769515 	0.693725 	0.859443 	0.4313 	
150 	0.887068279023 	0.884351251721 	0.859545720629 	0.853033714976 	0.919358292154 	0.87099974158725 	0.71765 	0.860024 	0.431552 	
200 	0.889459012307 	0.886097953448 	0.861152913447 	0.855171905809 	0.921926206287 	0.87297044625275 	0.733347 	0.861006 	0.432386 	
250 	0.892541148133 	0.888630454251 	0.864128709508 	0.859327424883 	0.92408485934 	0.87615693419375 	0.74775 	0.863966 	0.436156 	
500 	0.893624523688 	0.893933534285 	0.866759559423 	0.861004000076 	0.928518076172 	0.878830404368 	0.774572 	0.864387 	0.431967 	
750 	0.895532904741 	0.899869013385 	0.870943555308 	0.866998900917 	0.930863156627 	0.88333609358775 	0.791371 	0.868822 	0.439248 	
